table_name,column_name,position,column_type,nullable
census_2011_industrial_category_main_workers_age_wise_details,hhi_information_and_communication_females,32,text,YES
census_2011_industrial_category_main_workers_age_wise_details,non_hhi_information_and_communication_males,33,text,YES
census_2011_industrial_category_main_workers_age_wise_details,non_hhi_information_and_communication_females,34,text,YES
census_2011_industrial_category_main_workers_age_wise_details,financial_real_estate_professional_males,35,text,YES
census_2011_industrial_category_main_workers_age_wise_details,financial_real_estate_professional_females,36,text,YES
census_2011_industrial_category_main_workers_age_wise_details,administrative_public_defence_males,37,text,YES
census_2011_industrial_category_main_workers_age_wise_details,administrative_public_defence_females,38,text,YES
census_2011_industrial_category_main_workers_age_wise_details,education_human_health_males,39,text,YES
census_2011_industrial_category_main_workers_age_wise_details,education_human_health_females,40,text,YES
census_2011_industrial_category_main_workers_age_wise_details,hhi_arts_otherservices_males,41,text,YES
census_2011_industrial_category_main_workers_age_wise_details,hhi_arts_otherservices_females,42,text,YES
census_2011_industrial_category_main_workers_age_wise_details,non_hhi_arts_otherservices_males,43,text,YES
census_2011_industrial_category_main_workers_age_wise_details,non_hhi_arts_otherservices_females,44,text,YES
census_2011_industrial_category_main_workers_educational_wise,state_name,1,text,YES
census_2011_industrial_category_main_workers_educational_wise,district_name,2,text,YES
census_2011_industrial_category_main_workers_educational_wise,year,3,text,YES
census_2011_industrial_category_main_workers_educational_wise,focus_area,4,text,YES
census_2011_industrial_category_main_workers_educational_wise,area_type,5,text,YES
census_2011_industrial_category_main_workers_educational_wise,literacy_status,6,text,YES
census_2011_industrial_category_main_workers_educational_wise,cultivators_males,7,text,YES
census_2011_industrial_category_main_workers_educational_wise,cultivators_females,8,text,YES
census_2011_industrial_category_main_workers_educational_wise,agricultural_labourers_males,9,text,YES
census_2011_industrial_category_main_workers_educational_wise,agricultural_labourers_females,10,text,YES
census_2011_industrial_category_main_workers_educational_wise,forestry_and_fishing_males,11,text,YES
census_2011_industrial_category_main_workers_educational_wise,forestry_and_fishing_females,12,text,YES
census_2011_industrial_category_main_workers_educational_wise,mining_and_quarrying_males,13,text,YES
census_2011_industrial_category_main_workers_educational_wise,mining_and_quarrying_females,14,text,YES
census_2011_industrial_category_main_workers_educational_wise,hhi_manufacturing_males,15,text,YES
census_2011_industrial_category_main_workers_educational_wise,hhi_manufacturing_females,16,text,YES
census_2011_industrial_category_main_workers_educational_wise,non_hhi_manufacturing_males,17,text,YES
census_2011_industrial_category_main_workers_educational_wise,non_hhi_manufacturing_females,18,text,YES
census_2011_industrial_category_main_workers_educational_wise,electricity_and_watersupply_males,19,text,YES
census_2011_industrial_category_main_workers_educational_wise,electricity_and_watersupply_females,20,text,YES
census_2011_industrial_category_main_workers_educational_wise,construction_males,21,text,YES
census_2011_industrial_category_main_workers_educational_wise,construction_females,22,text,YES
census_2011_industrial_category_main_workers_educational_wise,hhi_wholesale_and_retail_trade_males,23,text,YES
census_2011_industrial_category_main_workers_educational_wise,hhi_wholesale_and_retail_trade_females,24,text,YES
census_2011_industrial_category_main_workers_educational_wise,non_hhi_wholesale_and_retail_trade_males,25,text,YES
census_2011_industrial_category_main_workers_educational_wise,non_hhi_wholesale_and_retail_trade_females,26,text,YES
census_2011_industrial_category_main_workers_educational_wise,transportation_and_storage_males,27,text,YES
census_2011_industrial_category_main_workers_educational_wise,transportation_and_storage_females,28,text,YES
census_2011_industrial_category_main_workers_educational_wise,accomodation_and_food_service_males,29,text,YES
census_2011_industrial_category_main_workers_educational_wise,accomodation_and_food_service_females,30,text,YES
census_2011_industrial_category_main_workers_educational_wise,hhi_information_and_communication_males,31,text,YES
census_2011_industrial_category_main_workers_educational_wise,hhi_information_and_communication_females,32,text,YES
census_2011_industrial_category_main_workers_educational_wise,non_hhi_information_and_communication_males,33,text,YES
census_2011_industrial_category_main_workers_educational_wise,non_hhi_information_and_communication_females,34,text,YES
census_2011_industrial_category_main_workers_educational_wise,financial_real_estate_professional_males,35,text,YES
census_2011_industrial_category_main_workers_educational_wise,financial_real_estate_professional_females,36,text,YES
census_2011_industrial_category_main_workers_educational_wise,administrative_public_defence_males,37,text,YES
census_2011_industrial_category_main_workers_educational_wise,administrative_public_defence_females,38,text,YES
census_2011_industrial_category_main_workers_educational_wise,education_human_health_males,39,text,YES
census_2011_industrial_category_main_workers_educational_wise,education_human_health_females,40,text,YES
census_2011_industrial_category_main_workers_educational_wise,hhi_arts_otherservices_males,41,text,YES
census_2011_industrial_category_main_workers_educational_wise,hhi_arts_otherservices_females,42,text,YES
census_2011_industrial_category_main_workers_educational_wise,non_hhi_arts_otherservices_males,43,text,YES
census_2011_industrial_category_main_workers_educational_wise,non_hhi_arts_otherservices_females,44,text,YES
census_2011_industrial_category_marginal_workers_age_wise,state_name,1,text,YES
census_2011_industrial_category_marginal_workers_age_wise,district_name,2,text,YES
census_2011_industrial_category_marginal_workers_age_wise,year,3,text,YES
census_2011_industrial_category_marginal_workers_age_wise,focus_area,4,text,YES
census_2011_industrial_category_marginal_workers_age_wise,area_type,5,text,YES
census_2011_industrial_category_marginal_workers_age_wise,age_group,6,text,YES
census_2011_industrial_category_marginal_workers_age_wise,mgw_worked_more_three_less_six_months_males,7,text,YES
census_2011_industrial_category_marginal_workers_age_wise,mgw_worked_more_three_less_six_months_females,8,text,YES
census_2011_industrial_category_marginal_workers_age_wise,mgw_worked_less_three_months_males,9,text,YES
census_2011_industrial_category_marginal_workers_age_wise,mgw_worked_less_three_months_females,10,text,YES
census_2011_industrial_category_marginal_workers_age_wise,cultivators_males,11,text,YES
census_2011_industrial_category_marginal_workers_age_wise,cultivators_females,12,text,YES
census_2011_industrial_category_marginal_workers_age_wise,agricultural_labourers_males,13,text,YES
census_2011_industrial_category_marginal_workers_age_wise,agricultural_labourers_females,14,text,YES
census_2011_industrial_category_marginal_workers_age_wise,forestry_and_fishing_males,15,text,YES
census_2011_industrial_category_marginal_workers_age_wise,forestry_and_fishing_females,16,text,YES
census_2011_industrial_category_marginal_workers_age_wise,mining_and_quarrying_males,17,text,YES
census_2011_industrial_category_marginal_workers_age_wise,mining_and_quarrying_females,18,text,YES
census_2011_industrial_category_marginal_workers_age_wise,hhi_manufacturing_males,19,text,YES
census_2011_industrial_category_marginal_workers_age_wise,hhi_manufacturing_females,20,text,YES
census_2011_industrial_category_marginal_workers_age_wise,non_hhi_manufacturing_males,21,text,YES
census_2011_industrial_category_marginal_workers_age_wise,non_hhi_manufacturing_females,22,text,YES
census_2011_industrial_category_marginal_workers_age_wise,electricity_and_watersupply_males,23,text,YES
census_2011_industrial_category_marginal_workers_age_wise,electricity_and_watersupply_females,24,text,YES
census_2011_industrial_category_marginal_workers_age_wise,construction_males,25,text,YES
census_2011_industrial_category_marginal_workers_age_wise,construction_females,26,text,YES
census_2011_industrial_category_marginal_workers_age_wise,hhi_wholesale_and_retail_trade_males,27,text,YES
census_2011_industrial_category_marginal_workers_age_wise,hhi_wholesale_and_retail_trade_females,28,text,YES
census_2011_industrial_category_marginal_workers_age_wise,non_hhi_wholesale_and_retail_trade_males,29,text,YES
census_2011_industrial_category_marginal_workers_age_wise,non_hhi_wholesale_and_retail_trade_females,30,text,YES
census_2011_industrial_category_marginal_workers_age_wise,transportation_and_storage_males,31,text,YES
census_2011_industrial_category_marginal_workers_age_wise,transportation_and_storage_females,32,text,YES
census_2011_industrial_category_marginal_workers_age_wise,accomodation_and_food_service_males,33,text,YES
census_2011_industrial_category_marginal_workers_age_wise,accomodation_and_food_service_females,34,text,YES
census_2011_industrial_category_marginal_workers_age_wise,hhi_information_and_communication_males,35,text,YES
census_2011_industrial_category_marginal_workers_age_wise,hhi_information_and_communication_females,36,text,YES
census_2011_industrial_category_marginal_workers_age_wise,non_hhi_information_and_communication_males,37,text,YES
census_2011_industrial_category_marginal_workers_age_wise,non_hhi_information_and_communication_females,38,text,YES
census_2011_industrial_category_marginal_workers_age_wise,financial_real_estate_professional_males,39,text,YES
census_2011_industrial_category_marginal_workers_age_wise,financial_real_estate_professional_females,40,text,YES
census_2011_industrial_category_marginal_workers_age_wise,administrative_public_defence_males,41,text,YES
census_2011_industrial_category_marginal_workers_age_wise,administrative_public_defence_females,42,text,YES
census_2011_industrial_category_marginal_workers_age_wise,education_human_health_males,43,text,YES
census_2011_industrial_category_marginal_workers_age_wise,education_human_health_females,44,text,YES
census_2011_industrial_category_marginal_workers_age_wise,hhi_arts_otherservices_males,45,text,YES
census_2011_industrial_category_marginal_workers_age_wise,hhi_arts_otherservices_females,46,text,YES
census_2011_industrial_category_marginal_workers_age_wise,non_hhi_arts_otherservices_males,47,text,YES
census_2011_industrial_category_marginal_workers_age_wise,non_hhi_arts_otherservices_females,48,text,YES
census_2011_literacy_district_wise_age_wise,state_name,1,text,YES
census_2011_literacy_district_wise_age_wise,district_name,2,text,YES
census_2011_literacy_district_wise_age_wise,type_of_area,3,text,YES
census_2011_literacy_district_wise_age_wise,age,4,text,YES
census_2011_literacy_district_wise_age_wise,total_population,5,text,YES
census_2011_literacy_district_wise_age_wise,total_males,6,text,YES
census_2011_literacy_district_wise_age_wise,total_females,7,text,YES
census_2011_literacy_district_wise_age_wise,total_illiterate_population,8,text,YES
census_2011_literacy_district_wise_age_wise,total_male_illiterate_population,9,text,YES
census_2011_literacy_district_wise_age_wise,total_female_illiterate_population,10,text,YES
census_2011_literacy_district_wise_age_wise,total_literate_population,11,text,YES
census_2011_literacy_district_wise_age_wise,total_male_literate_population,12,text,YES
census_2011_literacy_district_wise_age_wise,total_female_literate_population,13,text,YES
census_2011_population_state_wise_by_mother_tongue,year,1,text,YES
census_2011_population_state_wise_by_mother_tongue,focus_area,2,text,YES
census_2011_population_state_wise_by_mother_tongue,state_name,3,text,YES
census_2011_population_state_wise_by_mother_tongue,mother_tongue_name,4,text,YES
census_2011_population_state_wise_by_mother_tongue,rural_males,5,text,YES
census_2011_population_state_wise_by_mother_tongue,rural_females,6,text,YES
census_2011_population_state_wise_by_mother_tongue,urban_males,7,text,YES
census_2011_population_state_wise_by_mother_tongue,urban_females,8,text,YES
census_2011_religion_wise_population,focus_area,1,text,YES
census_2011_religion_wise_population,year,2,text,YES
census_2011_religion_wise_population,district_name,3,text,YES
census_2011_religion_wise_population,type_of_area,4,text,YES
census_2011_religion_wise_population,state_name,5,text,YES
census_2011_religion_wise_population,religion,6,text,YES
census_2011_religion_wise_population,total_population,7,text,YES
census_2011_religion_wise_population,male_population,8,text,YES
census_2011_religion_wise_population,female_population,9,text,YES
census_2011_religion_wise_population,total_working_population,10,text,YES
census_2011_religion_wise_population,male_working_population,11,text,YES
census_2011_religion_wise_population,female_working_population,12,text,YES
census_2011_villages_towns_population_above_below_five_thousand,year,1,text,YES
census_2011_villages_towns_population_above_below_five_thousand,focus_area,2,text,YES
census_2011_villages_towns_population_above_below_five_thousand,state_name,3,text,YES
census_2011_villages_towns_population_above_below_five_thousand,district_name,4,text,YES
census_2011_villages_towns_population_above_below_five_thousand,tashil_name,5,text,YES
census_2011_villages_towns_population_above_below_five_thousand,number_of_vilages,6,text,YES
census_2011_villages_towns_population_above_below_five_thousand,village_population_in_five_or_above_five_thousand,7,text,YES
census_2011_villages_towns_population_above_below_five_thousand,percentage_of_rural_population,8,text,YES
census_2011_villages_towns_population_above_below_five_thousand,number_of_towns,9,text,YES
census_2011_villages_towns_population_above_below_five_thousand,towns_population_below_five_thousand,10,text,YES
census_2011_villages_towns_population_above_below_five_thousand,percentage_of_urban_population,11,text,YES
census_2011_villages_towns_population_area_state_wise,year,1,text,YES
census_2011_villages_towns_population_area_state_wise,focus_area,2,text,YES
